,Symbol,Company Name,Sector,Number of Sticks Sold,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
125,SWK,"Stanley Black & Decker, Inc.",Consumer Durables,68172,152.86,20.57,1.5775635,8.05,176.62,121.09,24496399600.0,2264600000.0,1.944325,3.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK
126,COF,Capital One Financial Corporation,Finance,77289,91.8,11.85,1.6306564,3.45,106.5,76.05,47637260000.0,0.0,1.5931405,0.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COF
127,PNC,"PNC Financial Services Group, Inc. (The)",Finance,64834,149.38,17.55,1.9354838,10.4,160.07,115.25,73315000000.0,0.0,4.04653,1.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNC
128,HPQ,HP Inc.,Electronic Technology,67169,19.92,12.07,2.6270628,1.49,24.1,15.39,34895294088.0,3700000000.0,0.8954903,0.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HPQ
129,IPG,"Interpublic Group of Companies, Inc. (The)",Commercial Services,81623,21.34,15.46,3.3802817,1.49,25.71,18.3,8277363031.0,1074900000.0,1.4712903,4.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IPG
130,GLW,Corning Incorporated,Electronic Technology,57855,28.45,16.45,2.0791416,-0.78,35.1,26.31,25759280346.0,2970000000.0,2.544682,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GLW
131,AON,Aon plc,Finance,61600,136.05,20.8,1.0245464,4.66,152.78,113.2201,35123123422.0,1858000000.0,3.4972682,6.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AON
132,BAX,Baxter International Inc.,Health Technology,34119,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553.0,1832000000.0,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
133,GPC,Genuine Parts Company,Distribution Services,42280,96.31,21.17,2.7198548,4.6,107.75,79.86,14554321748.0,1201517000.0,1.212236,4.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPC
134,WRK,Westrock Company,Process Industries,1180,60.93,23.26,2.6699784,2.77,71.55,49.23,16433340688.0,2262300000.0,1.075785,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK
135,BWA,BorgWarner Inc.,Producer Manufacturing,64310,51.94,14.15,1.2363636,0.55,58.22,37.54,11596117445.0,867900000.0,1.5831376,2.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BWA
136,HUM,Humana Inc.,Health Services,84309,262.37,22.39,0.6040015,4.06,293.35,189.01,36973617235.0,0.0,0.9256895,3.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HUM
137,IP,International Paper Company,Process Industries,66762,56.05,15.57,3.206751,5.14,66.94,49.6,24465996443.0,3004000000.0,1.0738261,4.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IP
138,DGX,Quest Diagnostics Incorporated,Health Services,69298,96.42,17.07,1.9884669,5.5,112.965,90.1,13578300000.0,1453000000.0,1.7709883,2.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGX
139,BK,The Bank of New York Mellon Corporation,Finance,32205,53.29,14.76,1.7347307,3.73,58.99,44.91,56083904906.0,0.0,3.3834257,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BK
140,WM,"Waste Management, Inc.",Industrial Services,72792,79.12,25.36,2.0800195,2.66,89.73,69.55,35488486675.0,3896000000.0,3.2787669,6.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM
141,LHX,"L3Harris Technologies, Inc.",Electronic Technology,84819,,,,,,,,,,,
142,CVX,Chevron Corporation,Energy Minerals,17888,112.3,27.52,3.885853,4.85,133.88,102.55,219000000000.0,28877000000.0,1.6489863,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVX
143,CAH,"Cardinal Health, Inc.",Distribution Services,2370,66.63,12.29,2.8394227,4.04,84.88,54.66,20493281175.0,1913000000.0,0.21131156,3.03,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAH
144,ABBV,AbbVie Inc.,Health Technology,52680,108.48,19.41,2.4995599,3.29,125.86,60.05,181000000000.0,10310000000.0,6.291571,26.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABBV
145,PPG,"PPG Industries, Inc.",Process Industries,70746,110.3,18.73,1.5771489,6.31,122.0697,99.57,29043337549.0,2585000000.0,1.9551051,4.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPG
146,MET,"MetLife, Inc.",Finance,30418,44.28,8.52,3.4587116,0.63,56.58,44.58,48679364276.0,0.0,1.0496864,0.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MET
147,WLTW,Willis Towers Watson Public Limited Company,Finance,66730,152.36,18.67,1.347058,3.07,165.0,120.869,20780269334.0,1440000000.0,3.4484663,2.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WLTW
148,AMCR,Amcor plc,Process Industries,11455,,,,,,,,,,,
149,KMB,Kimberly-Clark Corporation,Consumer Non-Durables,16946,111.69,17.93,3.5599859,6.41,136.21,109.67,39449596000.0,4033000000.0,2.1947837,151.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMB
150,LVS,Las Vegas Sands Corp.,Consumer Services,66614,,,,,,,,,,,
151,AIG,"American International Group, Inc. New",Finance,62887,58.28,23.22,2.1167521,-0.76,67.3,57.85,54360073164.0,0.0,1.4686536,0.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIG
152,QCOM,QUALCOMM Incorporated,Electronic Technology,28610,62.42,16.51,3.5055351,1.65,69.28,48.92,96282828902.0,4191000000.0,4.263658,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM
153,VTRS,Viatris Inc.,Health Technology,8027,,,,,,,,,,,
154,ECL,Ecolab Inc.,Process Industries,59600,127.76,28.08,1.2319711,4.14,140.5,119.61,38460272282.0,2848600000.0,3.7360687,5.28,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ECL
155,FISV,"Fiserv, Inc.",Technology Services,17869,133.05,27.32,0.0,4.14,144.2,106.2,26918949723.0,1911000000.0,6.518713,11.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FISV
156,LKQ,LKQ Corporation,Consumer Durables,7651,38.86,21.35,0.0,1.5,43.8599,27.85,12469931896.0,1065614000.0,1.723609,3.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LKQ
157,PGR,Progressive Corporation (The),Finance,54274,51.07,20.76,2.1061797,2.73,58.25,36.84,31062780000.0,0.0,1.1458876,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PGR
158,ITW,Illinois Tool Works Inc.,Producer Manufacturing,41740,156.15,23.62,1.9089574,4.86,179.07,126.52,55994378108.0,3924000000.0,3.9286149,10.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ITW
159,MU,"Micron Technology, Inc.",Electronic Technology,11965,40.0,9.01,0.0,4.36,49.89,22.64,48576791974.0,12541000000.0,2.1912806,2.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MU
160,NLSN,Nielsen N.V.,Commercial Services,45015,33.9,18.73,3.6208732,1.39,45.73,34.22,13377670080.0,1836000000.0,2.7288198,3.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NLSN
161,SYK,Stryker Corporation,Health Technology,51648,148.01,23.46,1.2234008,2.68,170.0,122.01,57509096756.0,2863000000.0,4.635566,5.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK
162,TSCO,Tractor Supply Company,Retail Trade,48872,65.94,19.57,1.6030874,3.3,82.68,49.87,8459271203.0,859519000.0,1.1642125,6.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO
163,ALL,Allstate Corporation (The),Finance,79849,90.06,13.26,1.5278208,4.68,105.36,77.73,34759468905.0,0.0,1.2085556,1.67,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALL
164,ABC,AmerisourceBergen Corporation,Distribution Services,58972,91.55,15.54,1.6132456,1.64,106.27,71.9,20587704101.0,991884000.0,0.17396984,9.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABC
165,HII,"Huntington Ingalls Industries, Inc.",Electronic Technology,20183,225.37,18.75,1.2264713,12.15,253.44,183.42,10628247899.0,1107000000.0,1.8924941,6.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HII
166,MGM,MGM Resorts International,Consumer Services,20095,33.5,29.65,1.2687428,1.92,38.41,25.15,19633674337.0,2680385000.0,2.2276719,3.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MGM
167,MHK,"Mohawk Industries, Inc.",Consumer Durables,76449,256.57,19.08,0.0,12.48,286.85,209.9,19897356456.0,1750393000.0,2.7977824,2.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MHK
168,PRU,"Prudential Financial, Inc.",Finance,27531,103.38,9.99,2.6985698,9.73,127.14,97.88,47136080000.0,0.0,1.083727,0.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU
169,EPAM,"EPAM Systems, Inc.",Technology Services,63260,,,,,,,,,,,
170,GS,"Goldman Sachs Group, Inc. (The)",Finance,67522,246.35,12.44,1.1668612,8.61,273.79,209.62,96978500251.0,0.0,2.309415,1.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GS
171,CTAS,Cintas Corporation,Consumer Services,5639,149.32,32.75,1.0344827,4.38,169.96,113.79,16676145923.0,1097295000.0,2.7614057,6.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTAS
172,HAL,Halliburton Company,Industrial Services,50129,47.41,38.86,1.4489837,-0.53,57.86,38.181,43356557470.0,2910000000.0,2.1424224,4.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HAL
173,STX,Seagate Technology Holdings PLC,Electronic Technology,67302,47.44,11.51,5.085772,2.58,56.45,30.6,14113197720.0,1811000000.0,1.3048558,13.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX
174,VFC,V.F. Corporation,Consumer Non-Durables,31157,78.75,25.9,2.2865665,2.55,82.95,48.05,31797645904.0,1624441000.0,3.7110944,7.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VFC
175,STT,State Street Corporation,Finance,27691,98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300.0,0.0,3.263072,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT
176,ADM,Archer-Daniels-Midland Company,Process Industries,25183,41.35,17.45,3.1761081,2.17,47.44,38.59,23594770663.0,2927000000.0,0.52478915,1.29,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADM
177,LDOS,"Leidos Holdings, Inc.",Technology Services,23503,,,,,,,,,,,
178,LUMN,"Lumen Technologies, Inc.",Communications,45397,,,,,,,,,,,
179,BSX,Boston Scientific Corporation,Health Technology,50421,25.2,20.0,0.0,0.07,29.93,23.29,36142506007.0,1726000000.0,4.055685,4.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BSX
180,KHC,The Kraft Heinz Company,Consumer Non-Durables,56324,71.58,20.11,3.3990483,2.81,97.77,72.05,89618309338.0,7832000000.0,4.6780853,1.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KHC
181,YUM,"Yum! Brands, Inc.",Consumer Services,88296,76.3,27.25,1.7970798,4.07,86.93,62.85,27003303098.0,2289000000.0,6.3136363,212.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUM
182,ULTA,"Ulta Beauty, Inc.",Retail Trade,68298,209.09,32.07,0.0,6.52,314.86,187.96,13300000127.0,1002093000.0,3.3779113,8.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA
183,PWR,"Quanta Services, Inc.",Industrial Services,81034,33.51,17.54,0.0,1.28,40.105,30.23,5330131216.0,649404000.0,0.77893436,1.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PWR
184,DOW,Dow Inc.,Process Industries,20040,,,,,,,,,,,
185,LLY,Eli Lilly and Company,Health Technology,68249,74.21,17.34,2.9327424,-0.2,89.09,75.71,84475986228.0,3459800000.0,3.754678,5.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LLY
186,GIS,"General Mills, Inc.",Consumer Non-Durables,79236,53.99,17.53,3.5864594,2.77,63.73,49.65,31098243069.0,3107600000.0,2.0389178,7.26,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GIS
187,RSG,"Republic Services, Inc.",Industrial Services,74462,62.72,26.13,2.1362228,1.77,69.4,57.53,21590903863.0,2734000000.0,2.8841186,2.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSG
188,TT,Trane Technologies plc,Producer Manufacturing,40528,,,,,,,,,,,
189,NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Services,57730,56.01,15.35,0.0,2.78,61.48,46.96,13191507318.0,1529401000.0,3.2066104,2.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NCLH
190,CL,Colgate-Palmolive Company,Consumer Non-Durables,61743,68.95,24.02,2.2801766,2.28,77.91,66.26,61616643498.0,4064000000.0,4.000737,236.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CL
191,DD,"DuPont de Nemours, Inc.",Process Industries,29087,,,,,,,,,,,
192,PVH,PVH Corp.,Consumer Non-Durables,69234,142.68,20.98,0.100529455,6.77,157.96,84.53,11478625926.0,1057500000.0,1.7617522,2.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PVH
193,TXT,Textron Inc.,Electronic Technology,51603,55.54,22.13,0.1381454,1.14,62.19,45.0,15254672353.0,1454000000.0,1.0645695,2.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT
194,AJG,Arthur J. Gallagher & Co.,Finance,21256,64.4,21.05,2.4807138,2.54,70.55,53.63,11968488290.0,888000000.0,1.9400215,2.92,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AJG
195,EXC,Exelon Corporation,Utilities,83694,35.98,14.51,3.8174274,1.23,42.67,33.3,34734816899.0,8548000000.0,1.3933871,1.26,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXC
196,AVY,Avery Dennison Corporation,Process Industries,65830,110.77,22.11,1.5682175,3.11,123.67,78.471,10104814319.0,831200000.0,1.5206499,8.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVY
197,SCHW,Charles Schwab Corporation (The),Finance,7387,48.9,29.82,0.76878726,1.61,56.25,37.16,69750188843.0,0.0,7.949615,4.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCHW
198,CB,Chubb Limited,Finance,45541,140.39,17.5,1.9251627,8.2,157.5,130.17,68424670566.0,0.0,2.0985637,1.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CB
199,K,Kellogg Company,Consumer Non-Durables,30710,65.98,16.5,3.363962,1.95,76.69,58.76,22182794875.0,1827000000.0,2.3173764,11.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=K
200,NWL,Newell Brands Inc.,Producer Manufacturing,7393,27.91,9.72,3.1228786,1.17,55.08,23.85,14438346000.0,2021400000.0,1.2810479,1.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWL
201,UNP,Union Pacific Corporation,Transportation,73595,124.86,22.06,2.062655,13.52,143.05,101.06,102000000000.0,10169000000.0,4.8605075,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP
202,TRV,"The Travelers Companies, Inc.",Finance,32395,135.01,16.48,2.0261714,7.31,150.55,113.76,38903131815.0,0.0,1.33382,1.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV
203,JBHT,"J.B. Hunt Transport Services, Inc.",Transportation,19971,114.81,30.62,0.8139042,6.19,126.49,83.35,12945366350.0,1007309000.0,1.7697402,8.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JBHT
204,BMY,Bristol-Myers Squibb Company,Health Technology,31028,62.69,20.83,2.5546863,2.65,66.1,51.12,103000000000.0,5170000000.0,6.503231,6.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BMY
205,TXN,Texas Instruments Incorporated,Electronic Technology,6953,97.66,24.05,2.4318495,3.6,120.75,74.52,100000000000.0,7013000000.0,6.9572234,9.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN
206,NXPI,NXP Semiconductors N.V.,Electronic Technology,61899,,,,,,,,,,,
207,NEM,Newmont Corporation,Non-Energy Minerals,37050,36.61,26.34,0.8101539,-1.18,42.04,31.42,19749449484.0,1509000000.0,3.7076392,1.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEM
208,SO,Southern Company (The),Utilities,53826,43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128.0,6012000000.0,2.5080602,1.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO
209,DUK,Duke Energy Corporation (Holding Company),Utilities,85261,74.32,16.7,4.7849464,3.12,91.8,72.93,52078185682.0,9895000000.0,2.9348857,1.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DUK
210,FBHS,"Fortune Brands Home & Security, Inc.",Producer Manufacturing,80011,62.44,20.27,1.2618296,3.04,73.62,55.25,9624169008.0,814500000.0,1.8434572,3.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FBHS
211,WYNN,"Wynn Resorts, Limited",Consumer Services,41260,169.28,31.7,1.1279043,7.27,203.63,92.67,18225400525.0,1501301000.0,2.478658,51.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYNN
212,AMAT,"Applied Materials, Inc.",Producer Manufacturing,74176,45.75,14.08,0.8215239,3.17,60.89,34.58,51296481503.0,4336000000.0,4.7020154,5.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMAT
213,WAB,Westinghouse Air Brake Technologies Corporation,Producer Manufacturing,50947,,,,,,,,,,,
214,KMX,CarMax Inc,Retail Trade,64628,64.34,19.44,0.0,3.97,77.64,54.29,11827453706.0,1339628000.0,0.6913859,3.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMX
215,PYPL,"PayPal Holdings, Inc.",Technology Services,726,72.32,49.53,0.0,1.47,86.32,39.92,90708000000.0,2932000000.0,6.935696,5.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PYPL
216,CERN,Cerner Corporation,Technology Services,63925,61.22,27.09,0.0,1.84,73.86,51.2617,21101697598.0,1523440000.0,5.5560412,4.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CERN
217,NUE,Nucor Corporation,Non-Energy Minerals,87650,60.38,17.01,2.415766,4.1,70.48,51.67,20003317128.0,2648729000.0,0.99837583,2.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NUE
218,PCAR,PACCAR Inc.,Producer Manufacturing,19764,66.98,15.72,1.455816,4.75,79.69,61.93,24152102921.0,3619200000.0,1.28693,3.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCAR
219,ADI,"Analog Devices, Inc.",Electronic Technology,53961,82.68,17.67,2.108963,2.11,98.38,74.65,31811578855.0,1663384000.0,8.00391,3.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADI
220,FCX,"Freeport-McMoRan, Inc.",Non-Energy Minerals,22877,17.16,14.67,1.1198208,1.24,20.25,11.05,25853969330.0,5347000000.0,1.6538345,3.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FCX
221,ROK,"Rockwell Automation, Inc.",Producer Manufacturing,84648,178.73,26.48,1.7692552,6.35,210.72,147.67,24123216432.0,1323200000.0,3.760594,10.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROK
222,AMGN,Amgen Inc.,Health Technology,61334,173.12,13.76,2.9751508,2.57,201.23,152.16,128000000000.0,11945000000.0,5.58192,3.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMGN
223,GPN,Global Payments Inc.,Technology Services,83316,100.59,27.86,0.037622273,1.58,113.26,76.47,16920023264.0,960345000.0,5.775833,4.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPN
224,IRM,Iron Mountain Incorporated (Delaware),Finance,15365,32.07,15.42,7.08258,0.46,41.53,32.05,9410249279.0,1116140000.0,3.2898626,4.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IRM
225,NWSA,News Corporation,Consumer Services,88463,15.65,43.47,1.24533,-1.28,17.29,12.0,9356906461.0,679000000.0,1.5518167,0.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWSA
226,NWS,News Corporation,Consumer Services,64086,15.85,44.03,1.2269939,-1.28,17.7,12.35,9496735699.0,679000000.0,1.5718216,0.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWS
227,GWW,"W.W. Grainger, Inc.",Distribution Services,24470,258.6,22.57,1.9700643,10.02,298.145,155.0,14639308205.0,1279846000.0,1.3995146,8.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GWW
228,DOV,Dover Corporation,Producer Manufacturing,38384,96.2,23.87,1.8815053,5.15,109.06,75.51,15566645713.0,1513291000.0,1.986176,3.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOV
229,SPGI,S&P Global Inc.,Commercial Services,65879,173.31,27.38,1.0947506,7.95,185.38,124.64,46585950000.0,3021000000.0,10.254704,50.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPGI
230,VIAC,ViacomCBS Inc.,Consumer Services,79057,,,,,,,,,,,
231,ALK,"Alaska Air Group, Inc.",Transportation,38748,64.04,9.66,1.9928383,8.28,101.43,59.25,7903173734.0,1665000000.0,0.9801092,2.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALK
232,BLL,Ball Corporation,Process Industries,65919,38.44,20.56,1.0170354,0.85,43.24,35.6,13767688518.0,1317000000.0,1.5696399,3.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BLL
233,V,Visa Inc.,Finance,21003,113.86,32.72,0.70204765,2.8,126.88,84.88,270000000000.0,13086000000.0,14.433654,9.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V
234,CZR,"Caesars Entertainment, Inc.",Consumer Services,42972,,,,,,,,,,,
235,CTVA,"Corteva, Inc.",Process Industries,40409,,,,,,,,,,,
236,MA,Mastercard Incorporated,Finance,72754,160.62,34.99,0.5926628,3.65,177.11,105.8,187000000000.0,7113000000.0,15.020556,26.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MA
237,NTRS,Northern Trust Corporation,Finance,11266,96.2,19.96,1.6678249,4.92,108.91,83.17,22908130223.0,0.0,4.031728,2.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTRS
238,APD,"Air Products and Chemicals, Inc.",Process Industries,5958,152.8,24.22,2.7811136,13.66,175.17,133.6301,34638387128.0,2542500000.0,4.1163683,3.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APD
239,FAST,Fastenal Company,Distribution Services,67156,52.15,27.02,2.7798648,2.01,57.815,39.79,15311373377.0,1009600000.0,3.472977,7.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FAST
240,BKNG,Booking Holdings Inc. Common Stock,Consumer Services,4340,,,,,,,,,,,
241,RL,Ralph Lauren Corporation,Retail Trade,17042,101.32,17.74,1.8570102,-1.19,119.33,66.06,8753430477.0,506100000.0,1.3948758,2.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RL
242,RJF,"Raymond James Financial, Inc.",Finance,45949,86.06,16.94,1.0982976,4.12,99.1,71.35,13216271700.0,0.0,1.9734555,2.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RJF
243,AVGO,Broadcom Inc.,Electronic Technology,44297,229.57,15.94,2.9488583,4.01,285.68,202.61,92791974933.0,7016000000.0,6.961893,4.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVGO
244,HRL,Hormel Foods Corporation,Consumer Non-Durables,80096,32.21,20.39,2.2907758,1.57,38.0,29.75,17338613096.0,1422305000.0,2.5174792,3.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HRL
245,ZBH,"Zimmer Biomet Holdings, Inc.",Health Technology,2280,115.53,14.32,0.7948336,9.01,133.49,108.17,24454698119.0,2007400000.0,3.1648953,2.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH
246,FITB,Fifth Third Bancorp,Finance,42748,31.1,16.9,1.9789734,2.85,33.91,23.2,22437653700.0,0.0,2.8802848,1.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FITB
247,ODFL,"Old Dominion Freight Line, Inc.",Transportation,39381,,,,,,,,,,,
248,HWM,Howmet Aerospace Inc.,Electronic Technology,8180,,,,,,,,,,,
249,MCHP,Microchip Technology Incorporated,Electronic Technology,19609,79.9,21.77,1.7512966,0.66,99.17,69.76,19393095636.0,997492000.0,7.4475183,5.9,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCHP
250,RF,Regions Financial Corporation,Finance,24147,17.9,17.9,1.8987342,1.0,19.9,13.0,21500640000.0,0.0,3.474771,1.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RF
251,CSX,CSX Corporation,Transportation,5647,50.47,21.94,1.5102888,6.07,60.04,45.41,47340511707.0,5003000000.0,4.216355,4.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSX
252,LYB,LyondellBasell Industries NV,Process Industries,65481,105.79,10.35,3.264714,12.25,121.95,78.01,43556650000.0,6851000000.0,1.3037612,5.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYB
253,EXPE,"Expedia Group, Inc.",Consumer Services,17240,123.03,30.99,0.92785895,1.81,161.0,115.55,19722178609.0,1481458000.0,2.5074897,4.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPE
254,HSIC,"Henry Schein, Inc.",Distribution Services,12747,70.85,19.85,0.0,3.1,93.495,65.28,11452961984.0,1033985000.0,1.262194,3.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSIC
255,NVDA,NVIDIA Corporation,Electronic Technology,43682,217.52,82.08,0.26223776,2.57,249.27,95.17,139000000000.0,3098000000.0,20.094294,20.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NVDA
